127.0.0.1 - - [02/Jan/2024:08:33:48 +0000] "GET /solr/js/angular/permissions.js?_=9.4.0 HTTP/1.1" 200 994
127.0.0.1 - - [02/Jan/2024:08:33:48 +0000] "GET /solr/libs/ui-grid.min.js?_=9.4.0 HTTP/1.1" 200 88949
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/cores.js?_=9.4.0 HTTP/1.1" 200 1743
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/logging.js?_=9.4.0 HTTP/1.1" 200 1788
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/login.js?_=9.4.0 HTTP/1.1" 200 4899
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/threads.js?_=9.4.0 HTTP/1.1" 200 2023
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/collections.js?_=9.4.0 HTTP/1.1" 200 2602
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/cloud.js?_=9.4.0 HTTP/1.1" 200 9438
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/core-overview.js?_=9.4.0 HTTP/1.1" 200 1014
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/analysis.js?_=9.4.0 HTTP/1.1" 200 2426
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/collection-overview.js?_=9.4.0 HTTP/1.1" 200 1411
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/java-properties.js?_=9.4.0 HTTP/1.1" 200 1619
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/documents.js?_=9.4.0 HTTP/1.1" 200 1622
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/files.js?_=9.4.0 HTTP/1.1" 200 1494
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/alias-overview.js?_=9.4.0 HTTP/1.1" 200 1076
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/schema.js?_=9.4.0 HTTP/1.1" 200 4966
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/plugins.js?_=9.4.0 HTTP/1.1" 200 1768
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/paramsets.js?_=9.4.0 HTTP/1.1" 200 1229
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/query.js?_=9.4.0 HTTP/1.1" 200 3424
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/replication.js?_=9.4.0 HTTP/1.1" 200 2506
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/stream.js?_=9.4.0 HTTP/1.1" 200 2166
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/sqlquery.js?_=9.4.0 HTTP/1.1" 200 1294
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/unknown.js?_=9.4.0 HTTP/1.1" 200 1837
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/segments.js?_=9.4.0 HTTP/1.1" 200 1281
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/security.js?_=9.4.0 HTTP/1.1" 200 9620
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/js/angular/controllers/schema-designer.js?_=9.4.0 HTTP/1.1" 200 14394
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/logout.png HTTP/1.1" 200 660
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/gear.png HTTP/1.1" 200 736
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/loader.gif HTTP/1.1" 200 1553
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/users.png HTTP/1.1" 200 870
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/network-cloud.png HTTP/1.1" 200 623
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/box.png HTTP/1.1" 200 508
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/folder-tree.png HTTP/1.1" 200 518
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/solr-ico.png HTTP/1.1" 200 978
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/node-leader.png HTTP/1.1" 200 1308
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/database--plus.png HTTP/1.1" 200 664
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/documents-stack.png HTTP/1.1" 200 594
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/script-code.png HTTP/1.1" 200 568
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/databases.png HTTP/1.1" 200 661
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/book-open-text.png HTTP/1.1" 200 628
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/ui-accordion.png HTTP/1.1" 200 583
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/document-text.png HTTP/1.1" 200 592
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/molecule.png HTTP/1.1" 200 1657
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/inbox-document-text.png HTTP/1.1" 200 675
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/dashboard.png HTTP/1.1" 200 646
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/jar.png HTTP/1.1" 200 805
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/bug.png HTTP/1.1" 200 704
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/mail.png HTTP/1.1" 200 505
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/solr.svg HTTP/1.1" 200 3122
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/funnel.png HTTP/1.1" 200 591
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/home.png HTTP/1.1" 200 752
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/paramset.png HTTP/1.1" 200 275
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/magnifier.png HTTP/1.1" 200 700
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/node.png HTTP/1.1" 200 548
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/folder.png HTTP/1.1" 200 476
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/sql.png HTTP/1.1" 200 442
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/system-monitor.png HTTP/1.1" 200 547
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/block.png HTTP/1.1" 200 630
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/construction.png HTTP/1.1" 200 558
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/chosen-sprite.png HTTP/1.1" 200 538
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/favicon.ico?_=9.4.0 HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/partials/index.html HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 449
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/shield--exclamation.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/tick.png HTTP/1.1" 200 634
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/exclamation-button.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/server.png HTTP/1.1" 200 423
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/arrow-circle.png HTTP/1.1" 200 802
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1463
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/clock-select.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/memory.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/property.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/prohibition.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/processor.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/lucene-ico.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/terminal.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/img/ico/cross.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:49 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1463
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/partials/core_overview.html HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 449
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/octo-spoon/admin/luke?_=1704184432860&numTerms=0&show=index&wt=json HTTP/1.1" 200 689
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/img/ico/slash.png HTTP/1.1" 200 752
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/img/ico/chart.png HTTP/1.1" 200 659
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1452
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/octo-spoon/admin/ping?_=1704184429449&action=status&ts=1704184429449&wt=json HTTP/1.1" 503 459
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/octo-spoon/admin/system?_=1704184432860&wt=json HTTP/1.1" 200 1595
127.0.0.1 - - [02/Jan/2024:08:33:52 +0000] "GET /solr/octo-spoon/replication?_=1704184432860&command=details&wt=json HTTP/1.1" 200 695
127.0.0.1 - - [02/Jan/2024:08:33:54 +0000] "GET /solr/partials/documents.html HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:33:54 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 449
127.0.0.1 - - [02/Jan/2024:08:33:54 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1455
127.0.0.1 - - [02/Jan/2024:08:33:54 +0000] "GET /solr/img/ico/plus-button.png HTTP/1.1" 200 583
127.0.0.1 - - [02/Jan/2024:08:33:54 +0000] "GET /solr/octo-spoon/admin/luke?_=1704184432860&show=schema&wt=json HTTP/1.1" 200 6131
127.0.0.1 - - [02/Jan/2024:08:33:54 +0000] "GET /solr/img/div.gif HTTP/1.1" 200 1093
127.0.0.1 - - [02/Jan/2024:08:34:00 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 437
127.0.0.1 - - [02/Jan/2024:08:39:55 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 309
127.0.0.1 - - [02/Jan/2024:08:42:16 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 409 332
127.0.0.1 - - [02/Jan/2024:08:42:54 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 409 331
127.0.0.1 - - [02/Jan/2024:08:43:08 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 409 331
127.0.0.1 - - [02/Jan/2024:08:44:50 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 409 331
127.0.0.1 - - [02/Jan/2024:08:45:47 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 409 331
127.0.0.1 - - [02/Jan/2024:08:48:24 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 409 331
127.0.0.1 - - [02/Jan/2024:08:49:43 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 304
127.0.0.1 - - [02/Jan/2024:08:50:15 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 284
127.0.0.1 - - [02/Jan/2024:08:50:34 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 274
127.0.0.1 - - [02/Jan/2024:08:54:15 +0000] "GET /solr/partials/query.html HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:54:15 +0000] "GET /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 200 258
127.0.0.1 - - [02/Jan/2024:08:54:15 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:54:15 +0000] "GET /solr/img/ico/minus-button.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:54:15 +0000] "GET /solr/img/ico/ui-address-bar.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:54:15 +0000] "GET /solr/img/ico/chevron-small-expand.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:54:15 +0000] "GET /solr/img/ico/question-white.png HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:54:15 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1470
127.0.0.1 - - [02/Jan/2024:08:54:18 +0000] "GET /solr/partials/paramsets.html HTTP/1.1" 304 0
127.0.0.1 - - [02/Jan/2024:08:54:18 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:54:18 +0000] "GET /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Jan/2024:08:54:18 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1478
127.0.0.1 - - [02/Jan/2024:08:54:24 +0000] "GET /solr/octo-spoon/config/params/_UPDATE_JSON_DOCS?_=1704185655557&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Jan/2024:08:54:24 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:54:24 +0000] "GET /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Jan/2024:08:54:24 +0000] "GET /solr/octo-spoon/config/params/_UPDATE_JSON_DOCS?_=1704185655557&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Jan/2024:08:54:24 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1468
127.0.0.1 - - [02/Jan/2024:08:54:33 +0000] "POST /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 500 5614
127.0.0.1 - - [02/Jan/2024:08:54:51 +0000] "POST /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 200 151
127.0.0.1 - - [02/Jan/2024:08:54:51 +0000] "GET /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Jan/2024:08:54:53 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:54:53 +0000] "GET /solr/octo-spoon/admin/luke?_=1704184432860&show=schema&wt=json HTTP/1.1" 200 6129
127.0.0.1 - - [02/Jan/2024:08:54:53 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1471
127.0.0.1 - - [02/Jan/2024:08:54:56 +0000] "GET /solr/partials/analysis.html HTTP/1.1" 200 1575
127.0.0.1 - - [02/Jan/2024:08:54:56 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:54:56 +0000] "GET /solr/octo-spoon/admin/luke?_=1704184432860&show=schema&wt=json HTTP/1.1" 200 6129
127.0.0.1 - - [02/Jan/2024:08:54:56 +0000] "GET /solr/img/ico/ui-check-box-uncheck.png HTTP/1.1" 200 355
127.0.0.1 - - [02/Jan/2024:08:54:56 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1462
127.0.0.1 - - [02/Jan/2024:08:54:56 +0000] "GET /solr/img/ico/ui-check-box.png HTTP/1.1" 200 435
127.0.0.1 - - [02/Jan/2024:08:54:58 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:54:58 +0000] "GET /solr/octo-spoon/admin/luke?_=1704184432860&show=schema&wt=json HTTP/1.1" 200 6129
127.0.0.1 - - [02/Jan/2024:08:54:58 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1466
127.0.0.1 - - [02/Jan/2024:08:55:10 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 383
127.0.0.1 - - [02/Jan/2024:08:55:59 +0000] "POST /solr/octo-spoon/update?_=1704184432860&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 383
127.0.0.1 - - [02/Jan/2024:08:56:29 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:56:29 +0000] "GET /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Jan/2024:08:56:29 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1472
127.0.0.1 - - [02/Jan/2024:08:56:31 +0000] "POST /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 500 5421
127.0.0.1 - - [02/Jan/2024:08:56:38 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:56:38 +0000] "GET /solr/octo-spoon/admin/luke?_=1704184432860&show=schema&wt=json HTTP/1.1" 200 6129
127.0.0.1 - - [02/Jan/2024:08:56:38 +0000] "GET /solr/admin/info/system?_=1704184429448&wt=json HTTP/1.1" 200 1464
127.0.0.1 - - [02/Jan/2024:08:56:48 +0000] "GET /solr/admin/cores?_=1704184429447&indexInfo=false&wt=json HTTP/1.1" 200 451
127.0.0.1 - - [02/Jan/2024:08:56:48 +0000] "GET /solr/octo-spoon/config/params?_=1704185655557&wt=json HTTP/1.1" 200 257
